,C++,C#,,,,,PHP,,,SQL,
,,,Java,,Node.js,,,Python,,,
,,,,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,
,,,Java,,Node.js,Objective-C,PHP,,,,
,C++,,,,,,,Python,,,MATLAB
C,,C#,,JavaScript,Node.js,Objective-C,,,,,
,,,,,,,,,,,
,,,,,,,,,,,"Clojure, Go"
,C++,,Java,,,,,Python,,,
,,,Java,JavaScript,,,,,,SQL,
C,,,,,,,,,,,bash
C,C++,,,,,,,Python,,,
,,,,,,Objective-C,,,,,
,,C#,,JavaScript,,,,,,,F#
C,C++,,Java,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,JavaScript,,,,Python,,,
,,C#,,JavaScript,,,,,,SQL,
,C++,,,JavaScript,,,PHP,Python,,SQL,
,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,SQL,
C,,C#,,JavaScript,,,,Python,,,
C,,,,JavaScript,,Objective-C,,Python,,SQL,
,C++,,Java,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,
,,,,JavaScript,,,,,,SQL,VB
,,C#,,JavaScript,,,,,,SQL,
,,C#,,JavaScript,,,,,,,
,,,Java,JavaScript,,,,Python,,SQL,
,,C#,,,,,,,,,
,,C#,,,,,,,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,,,,JavaScript,,Objective-C,,,Ruby,,
,,,,,,,,,,,
,,C#,Java,JavaScript,,,,,,SQL,
,,,,JavaScript,,,PHP,Python,,,
,,,,,,,,,,,
,,C#,Java,JavaScript,,,,,,,"HTML, My own language"
C,C++,C#,,JavaScript,,,PHP,,Ruby,,
,,C#,,JavaScript,,,,,,SQL,VB.Net
,,C#,Java,JavaScript,,,,,,SQL,
,,,,,,Objective-C,,Python,,,
C,C++,,,,,Objective-C,,,,,
,,,,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,Powershell
,,C#,Java,JavaScript,,,,,,,
,,C#,Java,JavaScript,,,,,,SQL,
C,,C#,Java,,,,PHP,,,SQL,Assembly
,,,,JavaScript,,,,Python,,,
,,C#,,JavaScript,,,PHP,Python,,,
,,C#,,,,,,,,SQL,F#
,,C#,,JavaScript,,,,,,SQL,
,,C#,Java,JavaScript,,,,,,SQL,
,C++,C#,,,,,,,,,
,,C#,Java,,,Objective-C,,,,,
,,C#,Java,,,,,,,SQL,
,,C#,Java,JavaScript,,Objective-C,,,,SQL,
,,,,,,,,,,,
,,C#,Java,JavaScript,,,,,,SQL,
,C++,,,JavaScript,,,PHP,Python,,SQL,
,,,,JavaScript,,,,,Ruby,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
C,,,,,,Objective-C,,,,,
,,,,JavaScript,,,,,,SQL,Salesforce.com
,,,,,,,,,,,
C,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,
,,,,JavaScript,,,PHP,,,SQL,
,,C#,,JavaScript,,,,,,SQL,jQuery
,,,,,,,PHP,,,SQL,"HTML, GML, CSS"
,,,Java,,,,,,,SQL,
,,,,,,,,,,,
,,,,JavaScript,,,,Python,,SQL,
,,C#,Java,JavaScript,,,,,,SQL,
C,,,,,,Objective-C,PHP,Python,,SQL,bash
,,C#,,,,,,,,,
,C++,C#,,JavaScript,,,,,,SQL,
,,,,JavaScript,Node.js,,,Python,,,
,,,,JavaScript,,Objective-C,PHP,,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,,C#,Java,JavaScript,,,,,,SQL,VBA
,,,,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,
,,C#,,,,,,,,SQL,
,,C#,,JavaScript,,,,,,,
C,C++,,,JavaScript,,,PHP,,,SQL,
,,C#,Java,JavaScript,,,,,,SQL,
,C++,C#,,,,,,,,,
,,C#,,,,,,Python,,,
C,,,Java,JavaScript,,Objective-C,,,,SQL,
C,C++,,,JavaScript,,,,Python,,,
,,C#,Java,JavaScript,,,PHP,Python,,,
,,,,JavaScript,,,PHP,,,,
C,,,,JavaScript,Node.js,,,,,,CoffeeScript
,,C#,,JavaScript,,,,,,SQL,
,C++,,,JavaScript,Node.js,Objective-C,,,,,
,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,,
,,,,,,,,,,,
,C++,C#,,JavaScript,,,,Python,,SQL,
,C++,,Java,,,,,Python,,,
,,,,JavaScript,Node.js,,,,,,Backbone.js
,,,,JavaScript,,,PHP,,,,
,,C#,,,,,,,,SQL,
C,C++,,Java,,,,,Python,,,
,,,,JavaScript,,,,,Ruby,,
,,C#,Java,,,,,,,SQL,
,,,,,,,,,,,
C,,,,,,,,,,,
,C++,,,,,,,Python,,,
,,C#,,JavaScript,,,,,,SQL,vb
,,,,JavaScript,Node.js,,PHP,Python,Ruby,SQL,
,,C#,,,,,,,,,
,,,,JavaScript,,,,Python,Ruby,SQL,Perl
C,C++,,Java,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,
,,C#,,JavaScript,,,,,,SQL,"jQuery, ColdFusion"
C,,,,JavaScript,,,,Python,,SQL,
,,,Java,,,,,,,SQL,Groovy
C,C++,,Java,,,,,Python,,,
,,,,JavaScript,Node.js,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,C#,,JavaScript,,,,,Ruby,SQL,
,,,,JavaScript,,,PHP,Python,Ruby,SQL,
,C++,C#,,,,Objective-C,,,,,
,,,Java,JavaScript,Node.js,Objective-C,,,,SQL,
C,C++,C#,,JavaScript,,,,,,SQL,
,,,Java,,,,,,,,
,,,,,,,,,,,
,,C#,Java,,,,,,,SQL,Delphi
,,,,,,,,,,,
,,C#,,JavaScript,,,,,,SQL,ILE RPG
,,,,JavaScript,Node.js,,,,Ruby,,
,,,Java,,,,,Python,Ruby,SQL,
,,,Java,JavaScript,,,,,,SQL,
,C++,C#,,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,SQL,VB.Net (nice snark on your part)
,C++,C#,,,,,,,,,
,,,,,,,,,,,
,,,,JavaScript,Node.js,,PHP,Python,,SQL,
,,C#,,JavaScript,,,,,,SQL,
C,C++,,,JavaScript,,,,Python,Ruby,,
C,C++,,,,,Objective-C,,,,,
,C++,,,,,,,,,,R
,,,,,,,,,,,
,,C#,,,,,,,,SQL,
,,,Java,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,,
,,,,JavaScript,Node.js,,,Python,,,
,,,,JavaScript,,,PHP,,,,
,,C#,,JavaScript,,,,,,SQL,
,,,Java,,,,,,,SQL,
,,C#,,,,,,,,,
C,C++,C#,Java,JavaScript,,,,,,SQL,
,,C#,,JavaScript,,,,,,,
,,,,,,,,,,SQL,
C,,,Java,,,,PHP,Python,Ruby,SQL,
,,,,JavaScript,,,,Python,,SQL,
,,,Java,,,,,Python,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,C#,Java,JavaScript,,,,,Ruby,SQL,
,C++,,,,,,,Python,,,
C,,,Java,JavaScript,,,PHP,,,SQL,
C,,,,JavaScript,,,PHP,,,,
,,C#,,JavaScript,,,,,,SQL,
C,,,,,,,,Python,,,
,,,Java,,,,PHP,,,SQL,
,,,,,,,,,,,
,,,,,,,PHP,,,SQL,
C,C++,,,,,,,Python,,,
C,C++,,,,,,,Python,,,vhdl
,,,,,,,,Python,,,
,,C#,,JavaScript,,,,,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,C#,,JavaScript,,,,,,SQL,VB.NET
,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,C++,C#,Java,JavaScript,,,PHP,,,SQL,Visual Basic
,,,,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,SQL,"VB.Net, ActionScript 2.0, ActionScript 3.0"
,,,Java,JavaScript,,,,,,,
C,,,,,,,PHP,,,SQL,
,,,,,,,,,,,Haskell
C,C++,,Java,JavaScript,,,PHP,,,SQL,
,,,,JavaScript,,Objective-C,,,,,VB.NET
C,,,,JavaScript,,,PHP,Python,,SQL,Lua
,,,Java,,,,,,,,
,,,,,,,,Python,,,
,,,,JavaScript,,,,Python,Ruby,,
,,C#,,JavaScript,,,,,Ruby,,
,,C#,,JavaScript,,,,,,SQL,
,C++,C#,,JavaScript,,,,Python,,SQL,
,,,Java,JavaScript,,,,,,SQL,LotusScript
,,C#,,JavaScript,,,PHP,,,SQL,
,,,Java,,,,,,,,
,,,,JavaScript,,,,Python,,,
,,C#,Java,,,,,,,SQL,
,C++,,,JavaScript,,,,Python,,,
,,C#,,JavaScript,,,,,,,
C,C++,,Java,,,Objective-C,,,Ruby,,
C,C++,,,JavaScript,,,PHP,,,SQL,
,,,,JavaScript,,,,,,SQL,VB.NET
C,C++,,,JavaScript,,,PHP,,,SQL,
,C++,,Java,,,Objective-C,,,,,
,,C#,,,,,,,,,VB6
,,,,JavaScript,,,PHP,,,SQL,
,,C#,,,,,,,,,
,C++,C#,,JavaScript,Node.js,,,,,SQL,Arduino
,,,Java,JavaScript,,,,,,,
,,,,JavaScript,,,,Python,,,
C,C++,,Java,,,,,Python,,SQL,assembly
C,C++,,,,,,,Python,,,"Go, Redis, MongoDB"
,,,Java,JavaScript,Node.js,,,,,,
,,,Java,JavaScript,,,,,,SQL,
,C++,C#,,JavaScript,,Objective-C,,,,SQL,
C,C++,,,JavaScript,,,,Python,,,
,,C#,Java,,,,,,,SQL,
,,C#,Java,JavaScript,Node.js,,,,,SQL,
,,C#,,,,,,,,SQL,
,,,,,,,,,,,
,,,,,,,,,,SQL,"VBA, Drupal"
,,C#,Java,,,,,,,,
,,,,JavaScript,Node.js,,,,,SQL,
,,,,JavaScript,Node.js,,,,,,
,,,Java,,,Objective-C,,,,,
,,C#,,,,,,,,SQL,
,,,,,,,,,,,
,,C#,,JavaScript,Node.js,,,,,SQL,
C,,,Java,JavaScript,,,,,,,
,,,Java,,,,,,,SQL,
C,C++,C#,,,,,,,,,"Lua, x86 ASM"
,,C#,,,,Objective-C,,,,SQL,
,,,,,,Objective-C,,,,,
,C++,,,JavaScript,,,PHP,Python,,SQL,
,,C#,,,,,,,,,
C,C++,C#,,,,,PHP,Python,,SQL,
,,C#,,JavaScript,,,,,,,
,,C#,,JavaScript,Node.js,,,Python,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,,Java,JavaScript,Node.js,,,,,,
,,,Java,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,C++,C#,Java,,,,,,,,
,C++,,,JavaScript,,,,Python,,,
C,C++,C#,Java,,,,,Python,,,
,C++,,,,,,,,,,
,,,,,,,PHP,,,SQL,
,,,Java,JavaScript,Node.js,,,,,SQL,
,,C#,,,,,,,,,
,C++,,Java,JavaScript,,Objective-C,,,,,
,,,Java,JavaScript,,,,,,SQL,
,,C#,Java,,,Objective-C,,Python,,,MongoDB
,,C#,Java,JavaScript,,Objective-C,,,,SQL,
C,,,,,,,,,,SQL,
,,,,JavaScript,,,,,Ruby,,
,,,,JavaScript,Node.js,,,,,,lua
,,,,,,,,,,,
,,C#,,JavaScript,Node.js,,,,,SQL,
,,,Java,JavaScript,,,PHP,Python,,SQL,
C,C++,,Java,,,,PHP,Python,,SQL,
,,C#,,JavaScript,,,,,,SQL,
C,C++,C#,Java,,,,,Python,,SQL,"Racket , Octave"
,,C#,,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,,
C,C++,,Java,JavaScript,,,,,,,
,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,,
,,,Java,,,,,,,,"Assembly, VHDL"
C,C++,C#,,JavaScript,,Objective-C,PHP,,,SQL,
,,,,JavaScript,,,PHP,,,SQL,
,,C#,,JavaScript,,,,,,,html
,,,,,Node.js,Objective-C,,,,,
,,,,JavaScript,,,PHP,,,SQL,NOSQL
,,,,,,,,,,,
,,,,,,Objective-C,,,Ruby,,
,,C#,,,,,,,,,
,,,,JavaScript,,,,Python,,,
,,,Java,JavaScript,,,,,,,Scala
,,,,,,,,,,,
,,C#,,,,,,,,,"Wix, msbuild"
C,C++,,,,,,,Python,,SQL,
,,,,,,,,,,,
C,C++,,Java,JavaScript,,,,,,SQL,
,,,Java,JavaScript,,Objective-C,PHP,,,SQL,
C,C++,,,,,,,,,,Qt
,C++,C#,Java,JavaScript,,,,,,SQL,VBScript
,,,Java,JavaScript,,,PHP,Python,,SQL,
,,C#,,JavaScript,,,,,,,
,,C#,Java,JavaScript,,,,,,,
,,C#,Java,,,,,,,SQL,
,,,,,,,,,,,
,C++,,,JavaScript,,,,,,,Visual Basic 2008
,,,,,,,,,,,
,,,,JavaScript,,,,,Ruby,SQL,Rails
C,C++,,,JavaScript,Node.js,,,Python,,SQL,
C,C++,C#,Java,,,,,,,,Bash script and Batch script
,,,,,,,,,,,
C,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,SQL,
,,,,JavaScript,,,PHP,,,SQL,
,C++,,Java,JavaScript,,,,,,,
,,,Java,JavaScript,,,,,,SQL,
,,C#,,,,,,,,,LotusScript
,,C#,,JavaScript,,,,,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,,
,,,,JavaScript,,,,Python,,SQL,
,,C#,,,,,,,,,XAML
,,,,,,,,,,,
C,C++,,Java,JavaScript,,,PHP,Python,,SQL,
,,C#,,JavaScript,,,PHP,,,,Backbone.js
C,,,Java,JavaScript,,Objective-C,,Python,,SQL,
,,,Java,,,,,,,,
C,,,,,,,PHP,Python,,,
,,,,,,,,,,,
,,C#,Java,JavaScript,Node.js,Objective-C,PHP,Python,Ruby,SQL,
,,,,,,,,,,,
,,,,JavaScript,,,PHP,,,,
C,,,Java,,,,,,,,
,,,,JavaScript,Node.js,,,Python,,SQL,
,C++,,Java,JavaScript,,,PHP,Python,,SQL,
,,C#,Java,,,,,,,,
C,C++,,Java,,,Objective-C,,,,SQL,
,,,,,,,,,,SQL,Perl
C,C++,,,JavaScript,Node.js,Objective-C,PHP,,Ruby,,
C,,,,,,,,,,,
,C++,,Java,,,,,,,SQL,"Android, SQLite"
,,,,JavaScript,,,PHP,,Ruby,SQL,
C,C++,,Java,JavaScript,Node.js,,,Python,,,
C,C++,C#,Java,,,,,,,,
,,,,JavaScript,,,,Python,,,
,,,Java,JavaScript,,,PHP,,,,
,,C#,,,,,,,,SQL,
,,,,JavaScript,Node.js,,,,Ruby,,
,,,,,,,PHP,,,SQL,
,,C#,Java,,,,,,,,
,,,Java,JavaScript,,,,,,,jquery
,C++,,,,,,,Python,,,"MongoDB, R"
C,C++,,Java,JavaScript,,,PHP,,,SQL,codeigninter
,,,,JavaScript,,,,Python,,,
,,C#,,JavaScript,,,,,,SQL,
,,,,JavaScript,Node.js,,PHP,,,SQL,
,,,,,,,,,,,PowerShell
,,,,,,,,,,,
,,,,JavaScript,Node.js,,PHP,,,SQL,
,,C#,Java,,,,,,,SQL,
,,,,JavaScript,Node.js,,PHP,,,,
,,C#,Java,,,,PHP,,,SQL,
,,C#,,JavaScript,,,,,Ruby,SQL,
,C++,,,JavaScript,,,PHP,,,SQL,
C,C++,,,,,,,Python,,SQL,Assembler (in disassembly)
,C++,,,,,,,,,,
,,C#,,JavaScript,,,,,,,
,,,Java,,,,,,,,
,,,Java,JavaScript,Node.js,Objective-C,PHP,,Ruby,SQL,
,C++,C#,Java,JavaScript,,,,Python,,SQL,
,,,,,,,,Python,,,Haskell
,,,,,,,,,,,
C,,,,JavaScript,,Objective-C,,,,SQL,Perl
,,,Java,JavaScript,,Objective-C,PHP,,Ruby,SQL,
,,,,,Node.js,,,,,,
,,,,,,,,,Ruby,SQL,R
,,,,,,,PHP,,,,
,,,,JavaScript,,,,,,,
C,C++,,Java,,,,,,,,"Go, Matlab, Accumulo"
,,,Java,,,,,,,,
,,C#,,,,,,,,SQL,Powershell
,,C#,,JavaScript,,,,,,SQL,
,,,,,,,,,,,
,C++,,Java,JavaScript,,Objective-C,PHP,,Ruby,SQL,
C,,,Java,JavaScript,,Objective-C,,Python,,,Groovy
,,,Java,JavaScript,,,,Python,,,Clojure
,,C#,,JavaScript,,,,,,SQL,Coffeescript
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,Java,,,,,,,,
C,C++,,,,,,,Python,,,Matlab
,,,Java,JavaScript,,,PHP,,Ruby,SQL,
,C++,,,JavaScript,Node.js,,PHP,,,,
C,,,,,,,,,Ruby,SQL,D
,,,Java,,,,,,,SQL,
,C++,C#,Java,JavaScript,Node.js,,,,,SQL,
C,C++,,,JavaScript,,,,Python,,,
,,,,JavaScript,,,PHP,,,SQL,
,,,Java,,,,,,,SQL,Perl
,,,,JavaScript,,Objective-C,,Python,Ruby,SQL,
,,,,,,,,,,,R
,,,Java,JavaScript,,,,,Ruby,SQL,
,,C#,,JavaScript,Node.js,,,,,SQL,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,JavaScript,Node.js,,PHP,Python,,SQL,
,,,,,,,,,,,
,C++,,Java,JavaScript,,,,Python,,,
C,C++,,,,,,,,,,PERL
,,,Java,JavaScript,,,PHP,Python,,SQL,
,,C#,,JavaScript,,,,,,SQL,
,,,Java,,,,,Python,,,
,,,,JavaScript,,,PHP,,Ruby,SQL,
,,,,,,,,,,,
,,C#,,JavaScript,,,PHP,,,SQL,
,,,,,,,,,,,
C,,,,,,Objective-C,,,,,
,,,,,,,,,,SQL,Cobol
,,,,,,,,,,,
,,,,,,,,,,,
,,C#,,,,,,,,SQL,
,,,Java,JavaScript,,,,,,SQL,"xslt, groovy"
C,C++,,Java,,,,,Python,Ruby,,
,C++,,,,,,,Python,,,
,,,,JavaScript,,,PHP,,Ruby,SQL,
,,,,,,,,,,,
,,C#,,,,Objective-C,,,,SQL,
,,,,,,,,,Ruby,,
,,,,,,,,,,,
,C++,,Java,,,,,,,SQL,
,,,,,,,,,,,
