2017, common lisp,225
2017,vb.net,33
2017,ruby,150
2017,sql,288
2017,common lisp,48
2017,groovy,604
2017, dart,108
2017, coffeescript,494
2017,scala,48
2017,erlang,49
2017,clojure,177
2017, julia,110
2017,haskell,113
2017,lua,38
2017,julia,28
2017,dart,37
2017, hack,85
2017,vba,28
2017,hack,22
2017,smalltalk,69
2017,f#,24
2017,visual basic 6,8
2017,typescript,9
2018,javascript,54686
2018,python,30359
2018,html,53628
2018,css,50979
2018,bash/shell,31172
2018,c#,26954
2018,sql,44670
2018,typescript,13626
2018,c,18042
2018,c++,19872
2018,java,35521
2018,matlab,4564
2018,r,4813
2018,assembly,5760
2018,coffeescript,2603
2018,erlang,886
2018,go,5532
2018,lua,2733
2018,ruby,7911
2018,php,24071
2018,vb.net,5254
2018,swift,6310
2018,groovy,3373
2018,kotlin,3508
2018,objective-c,5510
2018,scala,3420
2018,f#,1115
2018,haskell,1961
2018,rust,1857
2018,julia,430
2018,vba,3810
2018,perl,3280
2018,cobol,590
2018,visual basic 6,3087
2018,delphi/object pascal,2025
2018,hack,254
2018,clojure,1032
2018,ocaml,470
2019,html/css,55466
2019,java,35917
2019,javascript,59219
2019,python,36443
2019,c++,20524
2019,c,18017
2019,c#,27097
2019,sql,47544
2019,vba,4781
2019,r,5048
2019,bash/shell/powershell,31991
2019,ruby,7331
2019,rust,2794
2019,typescript,18523
2019,webassembly,1015
2019,other(s):,7920
2019,go,7201
2019,php,23030
2019,assembly,5833
2019,kotlin,5620
2019,swift,5744
2019,objective-c,4191
2019,elixir,1260
2019,erlang,777
2019,clojure,1254
2019,f#,973
2019,scala,3309
2019,dart,1683
2020,c#,18041
2020,html/css,36181
2020,javascript,38822
2020,swift,3397
2020,objective-c,2340
2020,python,25287
2020,ruby,4046
2020,sql,31413
2020,java,23074
2020,php,15007
2020,c,12487
2020,typescript,14578
2020,bash/shell/powershell,18980
2020,kotlin,4468
2020,r,3288
2020,vba,3499
2020,perl,1796
2020,scala,2052
2020,c++,13707
2020,go,5038
2020,haskell,1222
2020,rust,2929
2020,dart,2280
2020,julia,519
2020,assembly,3553
2022,javascript,46443
2022,typescript,24752
2022,c#,19883
2022,c++,16024
2022,html/css,39142
2022,python,34155
2022,sql,35127
2022,swift,3489
2022,lua,2867
2022,php,14827
2022,c,13692
2022,java,23644
2022,delphi,2311
2022,bash/shell,20656
2022,powershell,8575
2022,rust,6625
2022,elixir,1528
2022,erlang,641
2022,ruby,4299
2022,r,3308
2022,scala,1837
2022,vba,3185
2022,dart,4648
2022,go,7922
2022,kotlin,6507
2022,groovy,2357
2022,matlab,2913
2022,perl,1644
2022,haskell,1577
2022,julia,1084
2022,lisp,932
2022,assembly,3887
2022,f#,730
2022,clojure,1070
2022,apl,504
2022,crystal,340
2022,fortran,646
2022,objective-c,1698
2022,sas,435
2022,ocaml,422
2022,solidity,1031
2022,cobol,464
2023,html/css,46396
2023,javascript,55711
2023,python,43158
2023,bash/shell (all shells),28351
2023,go,11592
2023,php,16274
2023,ruby,5454
2023,sql,42623
2023,typescript,34041
2023,ada,677
2023,clojure,1105
2023,elixir,2028
2023,java,26757
2023,lisp,1342
2023,ocaml,614
2023,raku,156
2023,scala,2422
2023,swift,4072
2023,zig,729
2023,rust,11427
2023,c#,24193
2023,powershell,11902
2023,c++,19634
2023,kotlin,7935
2023,solidity,1168
2023,c,16940
2023,perl,2151
2023,dart,5273
2023,haskell,1829
2023,assembly,4753
2023,delphi,2831
2023,r,3702
2023,lua,5336
2023,matlab,3339
2023,vba,3107
2023,visual basic (.net),3568
2023,julia,1010
2023,f#,849
2023,groovy,2976
2023,apl,225
2023,objective-c,2019
2023,gdscript,1495
2023,crystal,389
2023,cobol,576
2023,fortran,833
2023,prolog,776
2023,erlang,868
2023,apex,579
2023,sas,427
2023,nim,331
2023,flow,214
