2015,Groovy,72
2015,Spark,104
2015,EmberJS,12
2015,Cassandra,202
2015,Matlab,861
2015,TypeScript,53
2015,Powershell,21
2015,Dart,109
2015,Delphi,79
2015,F#,174
2015,Haskell,357
2015,groovy,12
2015,XSLT,6
2015,Rust,103
2015,Erlang,35
2015,Elasticsearch,6
2015,Django,16
2015,ColdFusion,15
2015,HTML,15
2015,Lua,52
2015,bash,29
2015,Shell,7
2015,PostgreSQL,6
2015,D,12
2015,MySQL,11
2015,PL/SQL,18
2015,Bash,42
2015,"HTML, CSS",20
2015,OCaml,10
2015,Tcl,8
2015,SAS,10
2015,PowerShell,21
2015,Fortran,35
2015,VBA,16
2015,Typescript,20
2015,Drupal,15
2015,Julia,10
2015,VHDL,10
2015,TCL,7
2015,Ember.js,10
2015,Meteor,7
2015,Smalltalk,6
2015,Prolog,6
2015,ABAP,10
2015,Assembly,8
2015,Verilog,6
2015,Scheme,6
2015,Mathematica,9
2015,ElasticSearch,6
2015,Ada,6
2015,Qt,6
2015,ActionScript,11
2015,Magento,8
2015,ExtJS,9
2015,CSS,6
2015,React,11
2015,Coldfusion,7
2016,iOS,937
2016, Objective-C,3065
2016,Android,8601
2016, Arduino / Raspberry Pi,1407
2016, AngularJS,2149
2016, C,3157
2016, C++,6330
2016, C#,7999
2016, Cassandra,384
2016, CoffeeScript,1139
2016, Cordova,1493
2016, Clojure,334
2016," Cloud (AWS, GAE, Azure, etc.)",3604
2016, Dart,177
2016, F#,452
2016, Go,1207
2016, Hadoop,768
2016, Haskell,674
2016, iOS,3561
2016, Java,13657
2016, JavaScript,22606
2016, LAMP,4575
2016, Matlab,1485
2016, MongoDB,4686
2016, Node.js,8461
2016, Perl,1489
2016, PHP,12177
2016, Python,11374
2016, R,1499
2016, ReactJS,2530
2016, Redis,2850
2016, Ruby,4196
2016, Rust,433
2016, Salesforce,614
2016, Scala,1554
2016, SharePoint,837
2016, Spark,707
2016, SQL,21664
2016, SQL Server,9250
2016, Swift,2707
2016, Visual Basic,3237
2016, Windows Phone,1118
2016, WordPress,4444
2016,JavaScript,4779
2016,PHP,603
2016,Arduino / Raspberry Pi,2390
2016,C#,7284
2016,Java,4285
2016,SQL,312
2016,Ruby,187
2016,C,4521
2016,LAMP,246
2016,AngularJS,6674
2016,C++,3259
2016,"Cloud (AWS, GAE, Azure, etc.)",1025
2016,Python,908
2016,Perl,135
2016,Haskell,139
2016,Cassandra,279
2016,CoffeeScript,523
2016,Dart,45
2016,Go,340
2016,R,133
2016,MongoDB,94
2016,SharePoint,16
2016,Cordova,158
2016,Matlab,117
2016,ReactJS,11
2016,WordPress,52
2016,F#,32
2016,Clojure,222
2016,Node.js,48
2016,Objective-C,137
2016,Scala,48
2016,Redis,12
2016,Hadoop,244
2016,Swift,39
2016,SQL Server,56
2016,Visual Basic,75
2016,Salesforce,51
2017,Swift,72
2017,JavaScript,5716
2017, Python,10719
2017, Ruby,3174
2017, SQL,18466
2017,Java,5902
2017, PHP,9765
2017,Matlab,133
2017, R,1482
2017, ,14767
2017, Rust,412
2017,CoffeeScript,698
2017, Clojure,214
2017, Elixir,223
2017, Erlang,232
2017, Haskell,536
2017, JavaScript,17159
2017,C#,8596
2017,Objective-C,305
2017, Swift,2296
2017,R,152
2017,C,5563
2017, C++,4628
2017, Java,8622
2017,Assembly,1823
2017, C,1411
2017, VB.NET,2240
2017, Matlab,1436
2017,Perl,135
2017,PHP,525
2017, Scala,1261
2017, Objective-C,2044
2017, F#,433
2017, TypeScript,3479
2017, Lua,1001
2017, VBA,1546
2017, Groovy,589
2017,C++,3527
2017, C#,3880
2017, Perl,1450
2017,Go,559
2017,Elixir,157
2017, Smalltalk,258
2017, Visual Basic 6,1063
2017, Go,998
2017,Python,985
2017, Common Lisp,225
2017,VB.NET,33
2017,Ruby,150
2017,SQL,288
2017,Common Lisp,48
2017,Groovy,604
2017, Dart,108
2017, CoffeeScript,494
2017,Scala,48
2017,Erlang,49
2017,Clojure,177
2017, Julia,110
2017,Haskell,113
2017,Lua,38
2017,Julia,28
2017,Dart,37
2017, Hack,85
2017,VBA,28
2017,Hack,22
2017,Smalltalk,69
2017,F#,24
2017,Visual Basic 6,8
2017,TypeScript,9
2018,JavaScript,54686
2018,Python,30359
2018,HTML,53628
2018,CSS,50979
2018,Bash/Shell,31172
2018,NA,20521
2018,C#,26954
2018,SQL,44670
2018,TypeScript,13626
2018,C,18042
2018,C++,19872
2018,Java,35521
2018,Matlab,4564
2018,R,4813
2018,Assembly,5760
2018,CoffeeScript,2603
2018,Erlang,886
2018,Go,5532
2018,Lua,2733
2018,Ruby,7911
2018,PHP,24071
2018,VB.NET,5254
2018,Swift,6310
2018,Groovy,3373
2018,Kotlin,3508
2018,Objective-C,5510
2018,Scala,3420
2018,F#,1115
2018,Haskell,1961
2018,Rust,1857
2018,Julia,430
2018,VBA,3810
2018,Perl,3280
2018,Cobol,590
2018,Visual Basic 6,3087
2018,Delphi/Object Pascal,2025
2018,Hack,254
2018,Clojure,1032
2018,Ocaml,470
2019,HTML/CSS,55466
2019,Java,35917
2019,JavaScript,59219
2019,Python,36443
2019,C++,20524
2019,C,18017
2019,C#,27097
2019,SQL,47544
2019,VBA,4781
2019,R,5048
2019,Bash/Shell/PowerShell,31991
2019,Ruby,7331
2019,Rust,2794
2019,TypeScript,18523
2019,WebAssembly,1015
2019,Other(s):,7920
2019,Go,7201
2019,PHP,23030
2019,Assembly,5833
2019,Kotlin,5620
2019,Swift,5744
2019,NA,1314
2019,Objective-C,4191
2019,Elixir,1260
2019,Erlang,777
2019,Clojure,1254
2019,F#,973
2019,Scala,3309
2019,Dart,1683
2020,C#,18041
2020,HTML/CSS,36181
2020,JavaScript,38822
2020,Swift,3397
2020,Objective-C,2340
2020,Python,25287
2020,NA,7083
2020,Ruby,4046
2020,SQL,31413
2020,Java,23074
2020,PHP,15007
2020,C,12487
2020,TypeScript,14578
2020,Bash/Shell/PowerShell,18980
2020,Kotlin,4468
2020,R,3288
2020,VBA,3499
2020,Perl,1796
2020,Scala,2052
2020,C++,13707
2020,Go,5038
2020,Haskell,1222
2020,Rust,2929
2020,Dart,2280
2020,Julia,519
2020,Assembly,3553
2022,NA,2293
2022,JavaScript,46443
2022,TypeScript,24752
2022,C#,19883
2022,C++,16024
2022,HTML/CSS,39142
2022,Python,34155
2022,SQL,35127
2022,Swift,3489
2022,Lua,2867
2022,PHP,14827
2022,C,13692
2022,Java,23644
2022,Delphi,2311
2022,Bash/Shell,20656
2022,PowerShell,8575
2022,Rust,6625
2022,Elixir,1528
2022,Erlang,641
2022,Ruby,4299
2022,R,3308
2022,Scala,1837
2022,VBA,3185
2022,Dart,4648
2022,Go,7922
2022,Kotlin,6507
2022,Groovy,2357
2022,MATLAB,2913
2022,Perl,1644
2022,Haskell,1577
2022,Julia,1084
2022,LISP,932
2022,Assembly,3887
2022,F#,730
2022,Clojure,1070
2022,APL,504
2022,Crystal,340
2022,Fortran,646
2022,Objective-C,1698
2022,SAS,435
2022,OCaml,422
2022,Solidity,1031
2022,COBOL,464
2023,NA,2044
2023,HTML/CSS,46396
2023,JavaScript,55711
2023,Python,43158
2023,Bash/Shell (all shells),28351
2023,Go,11592
2023,PHP,16274
2023,Ruby,5454
2023,SQL,42623
2023,TypeScript,34041
2023,Ada,677
2023,Clojure,1105
2023,Elixir,2028
2023,Java,26757
2023,Lisp,1342
2023,OCaml,614
2023,Raku,156
2023,Scala,2422
2023,Swift,4072
2023,Zig,729
2023,Rust,11427
2023,C#,24193
2023,PowerShell,11902
2023,C++,19634
2023,Kotlin,7935
2023,Solidity,1168
2023,C,16940
2023,Perl,2151
2023,Dart,5273
2023,Haskell,1829
2023,Assembly,4753
2023,Delphi,2831
2023,R,3702
2023,Lua,5336
2023,MATLAB,3339
2023,VBA,3107
2023,Visual Basic (.Net),3568
2023,Julia,1010
2023,F#,849
2023,Groovy,2976
2023,APL,225
2023,Objective-C,2019
2023,GDScript,1495
2023,Crystal,389
2023,Cobol,576
2023,Fortran,833
2023,Prolog,776
2023,Erlang,868
2023,Apex,579
2023,SAS,427
2023,Nim,331
2023,Flow,214
